,Unnamed: 0,Dia,Hora,GEN,NOC,VHC,COFGEN,COFNOC,COFVHC,PMHGEN,PMHNOC,PMHVHC,SAHGEN,SAHNOC,SAHVHC,FOMGEN,FOMNOC,FOMVHC,FOSGEN,FOSNOC,FOSVHC,INTGEN,INTNOC,INTVHC,PCAPGEN,PCAPNOC,PCAPVHC,TEUGEN,TEUNOC,TEUVHC,CCVGEN,CCVNOC,CCVVHC
5142,5142,03/08/2021,07-08,"141,29","141,29","0,000075965247000000","129,72","129,72","2,42","2,42","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,94","2,94","0,00","0,00",,,,,,,,,
5143,5143,03/08/2021,08-09,"178,06","178,06","0,000085462955000000","130,91","130,91","1,88","1,88","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,96","2,96","0,00","0,00",,,,,,,,,
5144,5144,03/08/2021,09-10,"174,31","174,31","0,000099752609000000","127,53","127,53","1,59","1,59","0,03","0,03","0,16","0,16","0,00","0,00","0,34","0,34","41,77","41,77","2,89","2,89","0,00","0,00",,,,,,,,,
5145,5145,03/08/2021,10-11,"263,26","169,86","0,000110961048000000","123,27","122,95","1,79","1,79","0,03","0,03","0,16","0,16","0,00","0,00","2,03","0,34","133,12","41,77","2,86","2,82","0,00","0,00",,,,,,,,,
5146,5146,03/08/2021,11-12,"262,41","262,41","0,000116284835000000","122,55","122,55","1,69","1,69","0,03","0,03","0,16","0,16","0,00","0,00","2,03","2,03","133,12","133,12","2,84","2,84","0,00","0,00",,,,,,,,,
5147,5147,03/08/2021,12-13,"262,81","262,81","0,000122373382000000","122,89","122,89","1,72","1,72","0,03","0,03","0,16","0,16","0,00","0,00","2,03","2,03","133,12","133,12","2,85","2,85","0,00","0,00",,,,,,,,,
5148,5148,03/08/2021,13-14,"262,47","262,47","0,000132456266000000","122,63","122,63","1,66","1,66","0,03","0,03","0,16","0,16","0,00","0,00","2,03","2,03","133,12","133,12","2,84","2,84","0,00","0,00",,,,,,,,,
5149,5149,03/08/2021,14-15,"168,15","261,55","0,000135621612000000","121,37","121,69","1,68","1,68","0,03","0,03","0,16","0,17","0,00","0,00","0,34","2,04","41,77","133,12","2,80","2,83","0,00","0,00",,,,,,,,,
5150,5150,03/08/2021,15-16,"167,15","167,15","0,000129898350000000","120,25","120,25","1,81","1,81","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,79","2,79","0,00","0,00",,,,,,,,,
5151,5151,03/08/2021,16-17,"162,26","162,26","0,000126275841000000","115,33","115,33","1,91","1,91","0,03","0,03","0,16","0,16","0,00","0,00","0,34","0,34","41,77","41,77","2,71","2,71","0,00","0,00",,,,,,,,,
5152,5152,03/08/2021,17-18,"162,48","162,48","0,000125933211000000","115,53","115,53","1,92","1,92","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,72","2,72","0,00","0,00",,,,,,,,,
5153,5153,03/08/2021,18-19,"256,18","162,68","0,000125142154000000","116,15","115,74","1,91","1,90","0,03","0,03","0,17","0,17","0,00","0,00","2,05","0,34","133,12","41,77","2,76","2,72","0,00","0,00",,,,,,,,,
5154,5154,03/08/2021,19-20,"264,75","264,75","0,000122839273000000","124,53","124,53","1,96","1,96","0,03","0,03","0,17","0,17","0,00","0,00","2,06","2,06","133,12","133,12","2,89","2,89","0,00","0,00",,,,,,,,,
5155,5155,03/08/2021,20-21,"267,14","267,14","0,000124325387000000","126,67","126,67","2,15","2,15","0,03","0,03","0,17","0,17","0,00","0,00","2,07","2,07","133,12","133,12","2,93","2,93","0,00","0,00",,,,,,,,,
5156,5156,03/08/2021,21-22,"268,37","268,37","0,000141078053000000","128,29","128,29","1,74","1,74","0,03","0,03","0,17","0,17","0,00","0,00","2,07","2,07","133,12","133,12","2,95","2,95","0,00","0,00",,,,,,,,,
5157,5157,03/08/2021,22-23,"173,52","267,09","0,000142073508000000","126,32","126,75","1,99","1,99","0,03","0,03","0,17","0,17","0,00","0,00","0,35","2,09","41,77","133,12","2,90","2,94","0,00","0,00",,,,,,,,,
5158,5158,03/08/2021,23-24,"171,52","171,52","0,000126121003000000","124,17","124,17","2,15","2,15","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","41,77","41,77","2,87","2,87","0,00","0,00",,,,,,,,,
5159,5159,04/08/2021,00-01,"141,70","141,70","0,000107983265000000","127,93","127,93","4,62","4,62","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,96","2,96","0,00","0,00",,,,,,,,,
5160,5160,04/08/2021,01-02,"134,59","134,59","0,000091709359000000","120,23","120,23","5,31","5,31","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,85","2,85","0,00","0,00",,,,,,,,,
5161,5161,04/08/2021,02-03,"126,92","126,92","0,000081729619000000","112,42","112,42","5,56","5,56","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,74","2,74","0,00","0,00",,,,,,,,,
5162,5162,04/08/2021,03-04,"122,53","122,53","0,000076072596000000","109,32","109,32","4,33","4,33","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,68","2,68","0,00","0,00",,,,,,,,,
5163,5163,04/08/2021,04-05,"124,21","124,21","0,000072744647000000","111,03","111,03","4,27","4,27","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,70","2,70","0,00","0,00",,,,,,,,,
5164,5164,04/08/2021,05-06,"127,74","127,74","0,000071213154000000","115,43","115,43","3,36","3,36","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,75","2,75","0,00","0,00",,,,,,,,,
5165,5165,04/08/2021,06-07,"137,93","137,93","0,000073359100000000","126,04","126,04","2,79","2,79","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,90","2,90","0,00","0,00",,,,,,,,,
5166,5166,04/08/2021,07-08,"140,58","140,58","0,000076022528000000","129,22","129,22","2,23","2,23","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,93","2,93","0,00","0,00",,,,,,,,,
5167,5167,04/08/2021,08-09,"178,89","178,89","0,000085499334000000","131,62","131,62","2,00","2,00","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,96","2,96","0,00","0,00",,,,,,,,,
5168,5168,04/08/2021,09-10,"177,05","177,05","0,000099727266000000","130,31","130,31","1,50","1,50","0,03","0,03","0,16","0,16","0,00","0,00","0,34","0,34","41,77","41,77","2,93","2,93","0,00","0,00",,,,,,,,,
5169,5169,04/08/2021,10-11,"265,75","172,35","0,000110890256000000","125,85","125,52","1,67","1,67","0,03","0,03","0,16","0,16","0,00","0,00","2,02","0,34","133,12","41,77","2,89","2,86","0,00","0,00",,,,,,,,,
5170,5170,04/08/2021,11-12,"265,07","265,07","0,000116332538000000","125,12","125,12","1,73","1,73","0,03","0,03","0,16","0,16","0,00","0,00","2,03","2,03","133,12","133,12","2,88","2,88","0,00","0,00",,,,,,,,,
5171,5171,04/08/2021,12-13,"263,28","263,28","0,000122537901000000","123,30","123,30","1,77","1,77","0,03","0,03","0,16","0,16","0,00","0,00","2,03","2,03","133,12","133,12","2,86","2,86","0,00","0,00",,,,,,,,,
5172,5172,04/08/2021,13-14,"260,16","260,16","0,000132706773000000","120,09","120,09","1,91","1,91","0,03","0,03","0,17","0,17","0,00","0,00","2,04","2,04","133,12","133,12","2,81","2,81","0,00","0,00",,,,,,,,,
5173,5173,04/08/2021,14-15,"161,24","254,62","0,000135906087000000","114,17","114,47","2,06","2,07","0,03","0,03","0,17","0,17","0,00","0,00","0,34","2,04","41,77","133,12","2,70","2,73","0,00","0,00",,,,,,,,,
5174,5174,04/08/2021,15-16,"151,84","151,84","0,000130142900000000","104,40","104,40","2,57","2,57","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,56","2,56","0,00","0,00",,,,,,,,,
5175,5175,04/08/2021,16-17,"149,33","149,33","0,000126453680000000","101,80","101,80","2,71","2,71","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,52","2,52","0,00","0,00",,,,,,,,,
5176,5176,04/08/2021,17-18,"157,41","157,41","0,000126065560000000","110,09","110,09","2,36","2,36","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,64","2,64","0,00","0,00",,,,,,,,,
5177,5177,04/08/2021,18-19,"258,98","165,47","0,000125315348000000","118,63","118,22","2,18","2,17","0,03","0,03","0,17","0,17","0,00","0,00","2,05","0,34","133,12","41,77","2,80","2,77","0,00","0,00",,,,,,,,,
5178,5178,04/08/2021,19-20,"261,89","261,89","0,000122951496000000","121,85","121,85","1,81","1,81","0,03","0,03","0,17","0,17","0,00","0,00","2,07","2,07","133,12","133,12","2,85","2,85","0,00","0,00",,,,,,,,,
5179,5179,04/08/2021,20-21,"272,24","272,24","0,000124457753000000","131,43","131,43","2,40","2,40","0,03","0,03","0,17","0,17","0,00","0,00","2,08","2,08","133,12","133,12","3,01","3,01","0,00","0,00",,,,,,,,,
5180,5180,04/08/2021,21-22,"277,92","277,92","0,000141324755000000","136,31","136,31","3,12","3,12","0,03","0,03","0,17","0,17","0,00","0,00","2,08","2,08","133,12","133,12","3,10","3,10","0,00","0,00",,,,,,,,,
5181,5181,04/08/2021,22-23,"184,60","278,20","0,000142179107000000","136,46","136,92","2,76","2,77","0,03","0,03","0,17","0,17","0,00","0,00","0,35","2,09","41,77","133,12","3,07","3,10","0,00","0,00",,,,,,,,,
5182,5182,04/08/2021,23-24,"183,80","183,80","0,000126140999000000","135,24","135,24","3,19","3,19","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","41,77","41,77","3,06","3,06","0,00","0,00",,,,,,,,,
5183,5183,05/08/2021,00-01,"141,92","141,92","0,000107662763000000","128,50","128,50","4,26","4,26","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,96","2,96","0,00","0,00",,,,,,,,,
5184,5184,05/08/2021,01-02,"139,16","139,16","0,000091464192000000","125,48","125,48","4,56","4,56","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,92","2,92","0,00","0,00",,,,,,,,,
5185,5185,05/08/2021,02-03,"137,13","137,13","0,000081554921000000","123,06","123,06","4,98","4,98","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,89","2,89","0,00","0,00",,,,,,,,,
5186,5186,05/08/2021,03-04,"133,71","133,71","0,000075902437000000","121,04","121,04","3,63","3,63","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,84","2,84","0,00","0,00",,,,,,,,,
5187,5187,05/08/2021,04-05,"132,74","132,74","0,000072597868000000","120,03","120,03","3,69","3,69","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,83","2,83","0,00","0,00",,,,,,,,,
5188,5188,05/08/2021,05-06,"133,02","133,02","0,000071019743000000","121,06","121,06","2,93","2,93","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,83","2,83","0,00","0,00",,,,,,,,,
5189,5189,05/08/2021,06-07,"134,46","134,46","0,000073130104000000","122,74","122,74","2,68","2,68","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,84","2,84","0,00","0,00",,,,,,,,,
5190,5190,05/08/2021,07-08,"134,02","134,02","0,000075630119000000","122,98","122,98","2,01","2,01","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,83","2,83","0,00","0,00",,,,,,,,,
5191,5191,05/08/2021,08-09,"175,57","175,57","0,000085006656000000","128,93","128,93","1,42","1,42","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,91","2,91","0,00","0,00",,,,,,,,,
5192,5192,05/08/2021,09-10,"174,27","174,27","0,000099176222000000","127,61","127,61","1,46","1,46","0,03","0,03","0,16","0,16","0,00","0,00","0,34","0,34","41,77","41,77","2,89","2,89","0,00","0,00",,,,,,,,,
5193,5193,05/08/2021,10-11,"263,23","169,71","0,000110313773000000","123,41","122,98","1,61","1,61","0,03","0,03","0,16","0,16","0,00","0,00","2,03","0,34","133,12","41,77","2,86","2,82","0,00","0,00",,,,,,,,,
5194,5194,05/08/2021,11-12,"257,69","257,69","0,000115736282000000","117,50","117,50","2,07","2,07","0,03","0,03","0,17","0,17","0,00","0,00","2,04","2,04","133,12","133,12","2,77","2,77","0,00","0,00",,,,,,,,,
5195,5195,05/08/2021,12-13,"256,14","256,14","0,000121879740000000","115,73","115,73","2,29","2,29","0,03","0,03","0,17","0,17","0,00","0,00","2,04","2,04","133,12","133,12","2,75","2,75","0,00","0,00",,,,,,,,,
5196,5196,05/08/2021,13-14,"252,76","252,76","0,000131958553000000","112,16","112,16","2,54","2,54","0,03","0,03","0,17","0,17","0,00","0,00","2,04","2,04","133,12","133,12","2,70","2,70","0,00","0,00",,,,,,,,,
5197,5197,05/08/2021,14-15,"143,56","236,91","0,000135231645000000","95,29","95,54","3,53","3,54","0,03","0,03","0,17","0,17","0,00","0,00","0,34","2,05","41,77","133,12","2,44","2,47","0,00","0,00",,,,,,,,,
5198,5198,05/08/2021,15-16,"138,32","138,32","0,000129536808000000","89,74","89,74","3,91","3,91","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,36","2,36","0,00","0,00",,,,,,,,,
5199,5199,05/08/2021,16-17,"137,84","137,84","0,000125890977000000","89,24","89,24","3,94","3,94","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,35","2,35","0,00","0,00",,,,,,,,,
5200,5200,05/08/2021,17-18,"138,20","138,20","0,000125619355000000","89,57","89,57","3,96","3,96","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,36","2,36","0,00","0,00",,,,,,,,,
5201,5201,05/08/2021,18-19,"239,80","146,44","0,000124921808000000","98,26","98,01","3,64","3,64","0,03","0,03","0,17","0,17","0,00","0,00","2,06","0,34","133,12","41,77","2,52","2,48","0,00","0,00",,,,,,,,,
5202,5202,05/08/2021,19-20,"258,93","258,93","0,000122580872000000","116,90","116,90","3,83","3,83","0,03","0,03","0,17","0,17","0,00","0,00","2,07","2,07","133,12","133,12","2,81","2,81","0,00","0,00",,,,,,,,,
5203,5203,05/08/2021,20-21,"273,74","273,74","0,000124059702000000","130,98","130,98","4,32","4,32","0,03","0,03","0,17","0,17","0,00","0,00","2,09","2,09","133,12","133,12","3,04","3,04","0,00","0,00",,,,,,,,,
5204,5204,05/08/2021,21-22,"278,28","278,28","0,000140908905000000","134,96","134,96","4,82","4,82","0,03","0,03","0,17","0,17","0,00","0,00","2,09","2,09","133,12","133,12","3,11","3,11","0,00","0,00",,,,,,,,,
5205,5205,05/08/2021,22-23,"184,95","278,55","0,000141820246000000","134,60","135,06","4,95","4,96","0,03","0,03","0,17","0,17","0,00","0,00","0,35","2,09","41,77","133,12","3,08","3,11","0,00","0,00",,,,,,,,,
5206,5206,05/08/2021,23-24,"182,14","182,14","0,000125932457000000","131,10","131,10","5,68","5,68","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","41,77","41,77","3,03","3,03","0,00","0,00",,,,,,,,,
5207,5207,06/08/2021,00-01,"135,42","135,42","0,000108132257000000","120,94","120,94","5,41","5,41","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,86","2,86","0,00","0,00",,,,,,,,,
5208,5208,06/08/2021,01-02,"135,31","135,31","0,000092267894000000","120,41","120,41","5,83","5,83","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,87","2,87","0,00","0,00",,,,,,,,,
5209,5209,06/08/2021,02-03,"131,65","131,65","0,000082178968000000","116,55","116,55","6,08","6,08","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,81","2,81","0,00","0,00",,,,,,,,,
5210,5210,06/08/2021,03-04,"131,43","131,43","0,000076427982000000","115,88","115,88","6,53","6,53","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,81","2,81","0,00","0,00",,,,,,,,,
5211,5211,06/08/2021,04-05,"130,83","130,83","0,000073005104000000","115,67","115,67","6,16","6,16","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,80","2,80","0,00","0,00",,,,,,,,,
5212,5212,06/08/2021,05-06,"132,94","132,94","0,000071528835000000","118,83","118,83","5,08","5,08","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,83","2,83","0,00","0,00",,,,,,,,,
5213,5213,06/08/2021,06-07,"131,97","131,97","0,000073572439000000","119,34","119,34","3,62","3,62","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,81","2,81","0,00","0,00",,,,,,,,,
5214,5214,06/08/2021,07-08,"134,38","134,38","0,000075907778000000","122,47","122,47","2,87","2,87","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,84","2,84","0,00","0,00",,,,,,,,,
5215,5215,06/08/2021,08-09,"171,01","171,01","0,000085393806000000","123,93","123,93","1,92","1,92","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,85","2,85","0,00","0,00",,,,,,,,,
5216,5216,06/08/2021,09-10,"168,59","168,59","0,000099584578000000","121,56","121,56","1,92","1,92","0,03","0,03","0,16","0,16","0,00","0,00","0,34","0,34","41,77","41,77","2,81","2,81","0,00","0,00",,,,,,,,,
5217,5217,06/08/2021,10-11,"259,02","165,51","0,000110955251000000","118,87","118,46","1,99","1,99","0,03","0,03","0,17","0,16","0,00","0,00","2,04","0,34","133,12","41,77","2,80","2,76","0,00","0,00",,,,,,,,,
5218,5218,06/08/2021,11-12,"257,87","257,87","0,000116588171000000","117,64","117,64","2,11","2,11","0,03","0,03","0,16","0,16","0,00","0,00","2,03","2,03","133,12","133,12","2,78","2,78","0,00","0,00",,,,,,,,,
5219,5219,06/08/2021,12-13,"258,65","258,65","0,000122875106000000","118,37","118,37","2,13","2,13","0,03","0,03","0,17","0,17","0,00","0,00","2,05","2,05","133,12","133,12","2,79","2,79","0,00","0,00",,,,,,,,,
5220,5220,06/08/2021,13-14,"258,09","258,09","0,000132995060000000","117,84","117,84","2,11","2,11","0,03","0,03","0,17","0,17","0,00","0,00","2,04","2,04","133,12","133,12","2,78","2,78","0,00","0,00",,,,,,,,,
5221,5221,06/08/2021,14-15,"161,65","255,15","0,000136996562000000","113,88","114,28","2,76","2,77","0,03","0,03","0,17","0,17","0,00","0,00","0,34","2,05","41,77","133,12","2,71","2,74","0,00","0,00",,,,,,,,,
5222,5222,06/08/2021,15-16,"145,41","145,41","0,000132389052000000","96,52","96,52","4,12","4,12","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,47","2,47","0,00","0,00",,,,,,,,,
5223,5223,06/08/2021,16-17,"135,72","135,72","0,000128858340000000","86,25","86,25","4,84","4,84","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,32","2,32","0,00","0,00",,,,,,,,,
5224,5224,06/08/2021,17-18,"131,12","131,12","0,000128074443000000","81,63","81,63","4,92","4,92","0,03","0,03","0,17","0,17","0,00","0,00","0,34","0,34","41,77","41,77","2,25","2,25","0,00","0,00",,,,,,,,,
5225,5225,06/08/2021,18-19,"224,78","131,38","0,000126881683000000","82,20","81,92","4,91","4,90","0,03","0,03","0,17","0,17","0,00","0,00","2,06","0,34","133,12","41,77","2,29","2,26","0,00","0,00",,,,,,,,,
5226,5226,06/08/2021,19-20,"233,78","233,78","0,000124053395000000","88,36","88,36","7,61","7,61","0,03","0,03","0,17","0,17","0,00","0,00","2,07","2,07","133,12","133,12","2,43","2,43","0,00","0,00",,,,,,,,,
5227,5227,06/08/2021,20-21,"264,05","264,05","0,000123588293000000","119,41","119,41","6,35","6,35","0,03","0,03","0,17","0,17","0,00","0,00","2,08","2,08","133,12","133,12","2,89","2,89","0,00","0,00",,,,,,,,,
5228,5228,06/08/2021,21-22,"264,81","264,81","0,000137006878000000","121,69","121,69","4,82","4,82","0,03","0,03","0,17","0,17","0,00","0,00","2,09","2,09","133,12","133,12","2,90","2,90","0,00","0,00",,,,,,,,,
5229,5229,06/08/2021,22-23,"172,10","265,66","0,000137585177000000","121,98","122,40","4,91","4,93","0,03","0,03","0,17","0,17","0,00","0,00","0,35","2,10","41,77","133,12","2,88","2,92","0,00","0,00",,,,,,,,,
5230,5230,06/08/2021,23-24,"172,04","172,04","0,000124648152000000","121,40","121,40","5,43","5,43","0,03","0,03","0,17","0,17","0,00","0,00","0,35","0,35","41,77","41,77","2,89","2,89","0,00","0,00",,,,,,,,,
5231,5231,07/08/2021,00-01,"134,76","134,76","0,000109303038000000","118,39","118,39","7,31","7,31","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,86","2,86","0,00","0,00",,,,,,,,,
5232,5232,07/08/2021,01-02,"131,14","131,14","0,000095435216000000","113,90","113,90","8,23","8,23","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,81","2,81","0,00","0,00",,,,,,,,,
5233,5233,07/08/2021,02-03,"124,52","124,52","0,000085278218000000","106,18","106,18","9,43","9,43","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,71","2,71","0,00","0,00",,,,,,,,,
5234,5234,07/08/2021,03-04,"121,80","121,80","0,000078776026000000","104,96","104,96","7,97","7,97","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,67","2,67","0,00","0,00",,,,,,,,,
5235,5235,07/08/2021,04-05,"115,77","115,77","0,000074899903000000","98,09","98,09","8,90","8,90","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,58","2,58","0,00","0,00",,,,,,,,,
5236,5236,07/08/2021,05-06,"115,08","115,08","0,000072870033000000","97,96","97,96","8,35","8,35","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,57","2,57","0,00","0,00",,,,,,,,,
5237,5237,07/08/2021,06-07,"120,60","120,60","0,000072660882000000","104,35","104,35","7,40","7,40","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,65","2,65","0,00","0,00",,,,,,,,,
5238,5238,07/08/2021,07-08,"121,29","121,29","0,000070893014000000","105,30","105,30","7,14","7,14","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,66","2,66","0,00","0,00",,,,,,,,,
5239,5239,07/08/2021,08-09,"117,89","117,89","0,000078516430000000","104,09","104,09","5,00","5,00","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,60","2,60","0,00","0,00",,,,,,,,,
5240,5240,07/08/2021,09-10,"98,76","98,76","0,000093567503000000","84,33","84,33","5,93","5,93","0,03","0,03","0,17","0,17","0,00","0,00","0,00","0,00","6,00","6,00","2,30","2,30","0,00","0,00",,,,,,,,,
